tracking_id	E_38_0	E_38_1	E_38_2	E_51_1	E_51_2	E_51_0	C_38_0	C_38_2	C_38_1	C_51_2	C_51_0	C_51_1
XLOC_031980	80.1776	94.3932	76.1976	60.8155	72.6182	51.8485	50.6654	46.7951	65.4973	60.2265	45.8732	45.533
XLOC_031990	20.8681	34.9906	37.6506	9.53969	6.86929	7.88999	15.4573	11.9477	11.3361	10.4238	9.33015	9.2489
XLOC_031991	97.7508	165.188	186.46	132.363	109.909	89.0441	330.613	222.028	251.913	125.086	121.292	189.247
XLOC_032000	1542.05	1573.76	1627.04	1830.43	1600.54	1699.73	2265.35	2028.12	1890.6	1426.9	1396.41	1382.35
XLOC_032018	15.3765	20.3434	29.5826	11.9246	13.7386	12.3986	51.5242	35.843	50.3825	26.6386	6.2201	8.53745
XLOC_032025	14.2782	7.32361	7.17154	19.0794	18.6452	21.4157	10.3048	9.95639	6.29781	17.373	10.1077	12.0947
XLOC_032027	20.8681	21.1571	19.7217	26.2341	28.4585	29.3057	18.8922	30.8648	22.6721	13.8984	13.2177	11.3833
XLOC_032046	25.2614	47.1966	47.5114	13.1171	15.7012	23.67	36.9257	41.8169	39.0464	11.582	18.6603	7.82599
XLOC_032052	107.636	83.0009	79.7834	158.597	122.666	142.02	119.364	120.472	99.5054	92.6561	105.742	74.7026
XLOC_032086	50.5229	59.4026	44.8221	47.6984	51.029	40.5771	24.0446	22.8997	17.6339	26.6386	24.8804	18.4978
XLOC_032096	16.4748	20.3434	20.6182	20.2718	17.6639	14.6528	30.9145	35.843	16.3743	16.2148	29.5455	21.3436
XLOC_032106	45.0313	34.1768	34.9613	32.1965	31.4025	45.0856	16.316	25.8866	32.7486	16.2148	13.9952	9.96035
XLOC_032108	206.485	128.57	130.881	162.175	101.077	149.91	100.472	106.533	80.612	40.537	62.201	47.6674
XLOC_032111	56.0145	51.2653	39.4435	48.8909	40.2344	50.7213	18.8922	31.8605	35.2678	19.6894	17.8828	17.0749
XLOC_032112	88.9642	68.3537	69.9225	23.8492	28.4585	42.8314	18.8922	38.8299	22.6721	15.0566	19.4378	16.3634
XLOC_032149	650.207	694.115	669.643	299.308	362.11	309.964	477.457	414.186	444.626	410.003	324.223	399.837
XLOC_032161	31.8514	38.2455	24.2039	28.6191	31.4025	13.5257	36.9257	39.8256	57.9399	37.0624	24.1029	33.4383
XLOC_032163	59.3095	48.0103	37.6506	28.6191	31.4025	28.1785	65.264	50.7776	54.1612	30.1132	46.6508	49.0903
XLOC_032165	6.58994	16.2747	8.96442	11.9246	4.90664	11.2714	20.6097	11.9477	21.4126	16.2148	17.8828	22.0551
XLOC_032187	92.2592	92.7657	77.9905	95.3969	104.021	73.2642	39.5019	42.8125	65.4973	195.736	133.732	170.749
XLOC_032189	1.09832	1.62747	4.48221	3.57738	0	0	27.4796	15.9302	17.6339	1.1582	0.777513	0
XLOC_032190	3.29497	0	3.58577	2.38492	0	1.12714	11.1636	1.99128	0	0	0	0
XLOC_032191	4.39329	2.4412	0.896442	3.57738	0	1.12714	7.72863	4.9782	5.03825	0	0	0
XLOC_032192	0	0	0	2.38492	0.981327	0	3.43495	9.95639	5.03825	0	1.55503	0
XLOC_032194	23.0648	30.9219	21.5146	19.0794	17.6639	15.78	47.2305	40.8212	44.0847	13.8984	13.9952	7.11454
XLOC_032197	410.773	516.721	407.881	96.5894	68.6929	87.917	553.885	703.917	554.208	203.843	242.584	194.227
XLOC_032199	32.9497	26.0395	28.6862	9.53969	21.5892	4.50856	41.2193	47.7907	41.5656	10.4238	19.4378	15.652
XLOC_032201	6.58994	16.2747	12.5502	2.38492	4.90664	3.38142	42.0781	49.782	31.4891	9.26561	6.2201	4.98018
XLOC_032202	19.7698	14.6472	19.7217	19.0794	27.4772	18.0343	133.104	123.459	168.781	81.0741	86.3039	88.9317
XLOC_032208	0	0.813734	0.896442	0	0	0	0.858736	0	0	5.79101	5.44259	2.13436
XLOC_032218	35.1463	39.0592	18.8253	21.4643	25.5145	27.0514	60.1115	35.843	56.6803	86.8651	62.201	83.9515
XLOC_032255	4.39329	8.95108	0.896442	1.19246	0.981327	3.38142	0	0	0	1.1582	3.11005	0
XLOC_032261	281.171	319.798	311.962	83.4723	97.1514	82.2813	109.06	102.551	147.369	193.42	179.605	249.72
XLOC_032264	114.226	109.04	90.5407	191.986	170.751	180.343	104.766	110.516	99.5054	137.826	149.282	125.216
XLOC_032265	14.2782	10.5785	6.2751	36.9663	4.90664	24.7971	2.57621	7.96512	12.5956	9.26561	10.8852	12.8062
XLOC_032273	24.1631	23.5983	33.1684	21.4643	15.7012	19.1614	24.0446	19.9128	25.1913	3.4746	10.1077	13.5176
XLOC_032274	136.192	104.972	121.02	72.7401	68.6929	100.316	97.0372	86.6206	59.1994	79.9159	63.756	69.7225
XLOC_032286	51.6212	48.8241	30.479	97.7818	79.4875	71.0099	64.4052	38.8299	61.7186	38.2206	50.5383	53.359
XLOC_032293	444.821	399.543	359.473	78.7024	56.917	80.027	383.855	274.796	285.921	165.623	135.287	172.883
XLOC_032295	264.696	268.532	257.279	54.8532	64.7676	50.7213	321.167	287.74	299.776	110.029	99.5216	118.813
XLOC_032296	0	4.88241	0.896442	3.57738	0	0	0	0	0	3.4746	2.33254	6.40308
XLOC_032299	133.995	123.688	95.9193	162.175	144.255	149.91	102.19	92.5945	66.7568	106.555	119.737	123.793
XLOC_032313	79.0793	40.6867	45.7186	36.9663	21.5892	32.6871	49.8067	42.8125	34.0082	38.2206	41.9857	46.2445
XLOC_032341	1311.4	1371.96	1317.77	239.685	221.78	306.582	1684.84	1385.93	1286.01	481.812	475.838	535.725
XLOC_032342	7.68826	8.95108	4.48221	0	0	0	2.57621	3.98256	2.51913	1.1582	0.777513	1.42291
XLOC_032451	81.2759	66.7262	73.5083	51.2758	57.8983	43.9585	73.8513	76.6642	68.0164	46.328	38.8756	27.0352
XLOC_032477	32.9497	22.7846	30.479	39.3512	46.1224	47.3399	32.632	45.7994	34.0082	30.1132	25.6579	16.3634
XLOC_032482	13.1799	16.2747	9.86087	45.3135	21.5892	34.9414	27.4796	19.9128	13.8552	9.26561	13.9952	8.53745
XLOC_032504	1140.06	1578.64	1281.91	300.5	453.373	317.854	1487.33	1065.33	1419.53	750.514	563.697	722.837
XLOC_032506	540.375	444.299	433.878	58.4306	82.4315	69.8827	243.022	277.783	187.675	81.0741	58.3135	57.6278
XLOC_032511	66.9977	58.5889	52.8901	127.593	122.666	134.13	71.2751	86.6206	89.4289	53.2773	97.1891	91.0661
XLOC_032545	68.096	58.5889	69.9225	87.0497	79.4875	81.1542	75.5688	80.6468	60.459	66.0175	103.409	137.311
XLOC_032546	86.7675	82.1872	91.4371	44.1211	43.1784	38.3228	38.6431	53.7645	39.0464	77.5995	56.7584	58.3392
XLOC_032568	27.4581	46.3828	34.9613	14.3095	17.6639	21.4157	42.9368	28.8735	45.3443	16.2148	27.2129	48.3789
XLOC_032590	79.0793	52.8927	50.2008	126.401	106.965	137.511	79.0037	104.542	59.1994	92.6561	68.4211	71.8568
XLOC_032591	41.7363	49.6378	41.2364	65.5854	69.6742	72.137	52.3829	59.7384	55.4208	63.7011	52.0933	41.9758
XLOC_032597	26.3598	34.9906	31.3755	3.57738	5.88796	3.38142	50.6654	45.7994	34.0082	5.79101	9.33015	10.6718
XLOC_032600	17.5732	17.9022	21.5146	14.3095	19.6265	4.50856	28.3383	13.939	27.7104	28.955	27.2129	37.707
XLOC_032604	0	0	0	0	0.981327	0	6.01115	1.99128	0	1.1582	0	2.13436
XLOC_032608	31.8514	25.2258	25.9968	45.3135	41.2157	45.0856	37.7844	24.891	21.4126	82.2323	53.6484	47.6674
XLOC_032609	40.638	22.7846	25.1004	40.5437	35.3278	40.5771	17.1747	16.9259	30.2295	45.1698	49.7608	39.13
XLOC_032613	37.343	56.1477	35.8577	3.57738	3.92531	7.88999	32.632	46.7951	21.4126	0	0	2.84582
XLOC_032614	70.2927	43.9416	47.5114	5.96231	9.81327	13.5257	37.7844	42.8125	30.2295	1.1582	1.55503	2.13436
XLOC_032623	97.7508	115.55	83.3691	52.4683	49.0664	75.5185	87.5911	82.6381	71.7951	26.6386	27.2129	36.9956
XLOC_032645	25.2614	18.7159	22.4111	34.5814	31.4025	52.9756	28.3383	32.8561	10.0765	25.4804	34.2106	52.6476
XLOC_032659	77.9809	71.6086	76.1976	15.502	21.5892	29.3057	91.8848	88.6119	73.0546	17.373	14.7727	22.0551
XLOC_032661	49.4245	67.5399	79.7834	65.5854	87.3381	68.7556	101.331	73.6773	108.322	123.928	124.402	137.311
XLOC_032706	1801.25	1611.19	1480.03	1700.45	1516.15	1601.67	2166.59	2127.68	1701.67	1391	1435.29	1473.42
XLOC_032709	9.88491	1.62747	0	4.76984	0.981327	4.50856	1.71747	0	1.25956	0	0	0
XLOC_032718	38.4413	31.7356	26.8933	13.1171	14.7199	12.3986	38.6431	37.8343	45.3443	11.582	23.3254	12.8062
XLOC_032724	25.2614	97.6481	119.227	35.7738	57.8983	37.1957	64.4052	39.8256	93.2076	53.2773	77.7513	123.793
XLOC_032728	6.58994	6.50987	25.9968	7.15477	0.981327	9.01713	82.4387	55.7558	57.9399	3.4746	0.777513	0.711454
XLOC_032731	215.271	183.09	164.945	257.572	269.865	293.057	211.249	313.626	243.096	173.73	202.931	179.286
XLOC_032742	17.5732	10.5785	15.2395	36.9663	38.2718	55.2299	12.881	15.9302	21.4126	24.3222	20.2153	15.652
XLOC_032746	54.9162	41.5004	57.3723	17.8869	25.5145	39.4499	40.3606	42.8125	35.2678	37.0624	31.878	30.5925
XLOC_032757	24.1631	11.3923	15.2395	32.1965	26.4958	41.7042	27.4796	13.939	13.8552	15.0566	28.768	12.0947
XLOC_032775	64.8011	53.7065	51.0972	62.008	57.8983	59.7385	45.513	44.8038	40.306	68.3339	81.6388	76.1256
XLOC_032798	19.7698	60.2163	44.8221	19.0794	34.3464	22.5428	75.5688	70.6904	84.3907	50.9608	29.5455	34.1498
XLOC_032808	51.6212	17.9022	31.3755	42.9286	27.4772	36.0685	33.4907	33.8517	35.2678	54.4355	101.077	52.6476
XLOC_032835	79.0793	71.6086	61.8545	96.5894	81.4501	116.096	164.877	169.259	143.59	37.0624	56.7584	36.2841
XLOC_032841	169.142	135.894	117.434	232.53	136.404	192.741	179.476	194.15	142.331	101.922	124.402	107.43
XLOC_032851	175.732	109.04	129.088	203.911	172.714	175.834	136.539	156.315	168.781	140.142	202.153	131.619
XLOC_032869	45.0313	43.1279	23.3075	26.2341	24.5332	11.2714	23.1859	26.8823	15.1148	26.6386	16.3278	12.8062
XLOC_032877	15.3765	11.3923	13.4466	27.4266	27.4772	21.4157	12.881	1.99128	6.29781	19.6894	24.1029	18.4978
XLOC_032899	185.617	143.217	142.534	124.016	77.5248	69.8827	101.331	102.551	90.6885	116.978	120.514	83.2401
XLOC_032900	87.8659	47.1966	46.615	19.0794	20.6079	11.2714	46.3718	47.7907	54.1612	31.2714	33.433	18.4978
XLOC_032935	1.09832	7.32361	0.896442	0	0	0	0	2.98692	0	0	0	0
XLOC_032936	13.1799	8.13734	8.06798	0	0	0	0	0	1.25956	0	0	0
XLOC_032976	32.9497	25.2258	21.5146	45.3135	36.3091	52.9756	54.1004	42.8125	59.1994	41.6952	46.6508	41.9758
XLOC_032989	120.816	117.991	86.9549	88.2421	63.7863	67.6285	108.201	100.56	81.8716	61.3847	68.4211	59.0507
XLOC_033060	24.1631	13.8335	13.4466	7.15477	16.6826	6.76285	14.5985	14.9346	15.1148	4.6328	12.4402	6.40308
XLOC_033067	3.29497	16.2747	14.3431	8.34723	4.90664	9.01713	15.4573	7.96512	16.3743	26.6386	16.3278	17.7863
XLOC_033107	8.78659	15.4609	13.4466	2.38492	13.7386	5.63571	8.58736	14.9346	10.0765	26.6386	14.7727	24.9009
XLOC_033130	27.4581	24.412	22.4111	27.4266	29.4398	14.6528	23.1859	12.9433	23.9317	48.6444	38.8756	39.8414
XLOC_033152	24.1631	32.5494	25.1004	27.4266	34.3464	24.7971	15.4573	6.96948	20.153	31.2714	48.9833	39.13
XLOC_033156	0	0.813734	2.68933	56.0457	98.1327	59.7385	0.858736	0	2.51913	200.369	171.053	172.883
XLOC_033157	0	0	0	8.34723	15.7012	9.01713	0	1.99128	1.25956	33.5878	37.3206	44.8216
XLOC_033158	2.19665	3.25494	7.17154	89.4346	105.002	96.9341	0.858736	0.995639	13.8552	152.883	157.058	145.137
XLOC_033159	20.8681	9.76481	17.9288	64.3929	46.1224	19.1614	1.71747	1.99128	5.03825	49.8026	33.433	38.4185
XLOC_033165	9.88491	3.25494	11.6538	16.6945	16.6826	9.01713	23.1859	21.9041	21.4126	19.6894	22.5479	30.5925
XLOC_033169	48.3262	71.6086	58.2688	44.1211	61.8236	60.8656	30.9145	38.8299	41.5656	96.1307	48.2058	73.2797
XLOC_033190	24.1631	19.5296	20.6182	45.3135	30.4211	24.7971	13.7398	17.9215	21.4126	17.373	15.5503	15.652
XLOC_033210	10.9832	15.4609	25.9968	3.57738	5.88796	12.3986	40.3606	40.8212	41.5656	3.4746	7.77513	4.98018
XLOC_033213	0	0	0	0	5.88796	1.12714	1.71747	0	2.51913	1.1582	0	0
XLOC_033238	23.0648	16.2747	17.0324	2.38492	7.85062	19.1614	10.3048	18.9171	7.55738	13.8984	18.6603	6.40308
XLOC_033268	20.8681	32.5494	33.1684	56.0457	44.1597	54.1028	24.0446	25.8866	46.6038	49.8026	34.9881	29.1696
XLOC_033269	0	0	0	0	0.981327	0	0	0	1.25956	1.1582	6.99761	0.711454
XLOC_033306	17.5732	26.8532	54.683	38.1588	24.5332	38.3228	117.647	71.686	95.7268	40.537	39.6531	46.9559
XLOC_033308	135.094	155.423	174.806	170.522	143.274	174.707	242.164	233.975	230.5	99.6053	85.5264	92.489
XLOC_033311	16.4748	8.95108	14.3431	19.0794	14.7199	18.0343	25.7621	25.8866	25.1913	9.26561	10.1077	11.3833
XLOC_033351	409.675	463.828	392.642	165.752	157.012	144.274	436.238	441.068	362.754	195.736	162.5	155.808
XLOC_033352	214.173	199.365	183.771	104.937	79.4875	110.46	240.446	183.198	172.56	154.041	87.0814	88.9317
XLOC_033355	311.924	201.806	195.424	120.439	77.5248	87.917	48.948	93.5901	61.7186	88.0233	48.9833	49.8018
XLOC_033356	141.684	123.688	147.913	79.8949	36.3091	27.0514	109.06	94.5857	83.1311	39.3788	32.6555	39.8414
XLOC_033357	314.12	249.816	202.596	65.5854	64.7676	56.3571	116.788	107.529	122.178	66.0175	48.2058	43.3987
XLOC_033358	0	0	0	4.76984	0	4.50856	7.72863	11.9477	8.81694	3.4746	5.44259	4.26872
XLOC_033363	71.391	83.8146	91.4371	64.3929	75.5622	120.604	156.29	127.442	105.803	45.1698	49.7608	85.3745
XLOC_033371	31.8514	60.2163	94.1265	31.004	59.8609	19.1614	91.026	64.7166	102.025	19.6894	73.8637	123.793
XLOC_033378	49.4245	34.9906	37.6506	79.8949	65.7489	64.247	48.0892	81.6424	45.3443	52.1191	69.9761	49.8018
XLOC_033383	177.928	116.364	140.741	90.6271	93.2261	101.443	166.595	197.137	133.514	45.1698	51.3158	44.1101
XLOC_033434	56.0145	33.3631	38.547	56.0457	62.8049	71.0099	30.9145	24.891	35.2678	31.2714	35.7656	34.8612
XLOC_033443	31.8514	22.7846	32.2719	9.53969	21.5892	24.7971	39.5019	33.8517	45.3443	47.4862	37.3206	46.2445
XLOC_033449	46.1296	100.903	77.0941	26.2341	34.3464	34.9414	185.487	127.442	142.331	45.1698	34.9881	44.1101
XLOC_033452	6.58994	13.8335	17.9288	4.76984	1.96265	2.25428	18.8922	12.9433	15.1148	4.6328	6.99761	1.42291
XLOC_033462	18.6715	21.9708	26.8933	23.8492	15.7012	18.0343	74.7101	35.843	50.3825	33.5878	24.8804	20.6322
XLOC_033471	18.6715	29.2944	15.2395	46.506	35.3278	30.4328	18.0335	17.9215	18.8934	31.2714	25.6579	24.9009
XLOC_033476	86.7675	104.158	132.673	98.9743	104.021	94.6799	154.573	163.285	147.369	83.3905	72.3087	99.6035
XLOC_033478	17.5732	8.13734	10.7573	16.6945	6.86929	12.3986	14.5985	17.9215	7.55738	3.4746	2.33254	5.69163
XLOC_033552	47.2279	56.1477	63.6474	20.2718	59.8609	55.2299	91.8848	101.555	89.4289	82.2323	40.4307	64.0308
XLOC_033560	0	0	0	5.96231	6.86929	2.25428	0.858736	0	0	2.3164	2.33254	7.11454
XLOC_033562	4.39329	4.06867	5.37865	5.96231	18.6452	18.0343	8.58736	5.97384	18.8934	30.1132	17.1053	20.6322
XLOC_033563	21.9665	22.7846	30.479	2.38492	0	1.12714	7.72863	6.96948	7.55738	1.1582	0.777513	2.13436
XLOC_033570	0	0	0	0	0	0	0	0.995639	0	0	0.777513	7.11454
XLOC_033575	1867.15	1831.72	1908.53	2043.88	1934.2	2026.6	2718.76	2320.84	2127.4	1597.16	1791.39	1762.98
XLOC_033576	25.2614	78.9322	44.8221	17.8869	31.4025	15.78	23.1859	26.8823	12.5956	24.3222	30.323	29.8811
XLOC_033598	0	0	0	0	1.96265	1.12714	6.86989	10.952	1.25956	2.3164	1.55503	2.84582
XLOC_033599	34.048	21.9708	23.3075	0	3.92531	1.12714	6.01115	14.9346	6.29781	0	8.55264	6.40308
XLOC_033604	24.1631	10.5785	25.1004	14.3095	21.5892	18.0343	20.6097	10.952	5.03825	28.955	30.323	26.3238
XLOC_033609	30.7531	26.0395	27.7897	14.3095	8.83194	13.5257	46.3718	49.782	36.5273	11.582	12.4402	7.11454
XLOC_033612	0	0	0	0	11.7759	0	0.858736	0	0	4.6328	1.55503	3.55727
XLOC_033618	30.7531	22.7846	30.479	9.53969	0.981327	7.88999	24.0446	13.939	18.8934	9.26561	6.99761	3.55727
XLOC_033626	17.5732	16.2747	34.9613	8.34723	14.7199	13.5257	13.7398	24.891	8.81694	9.26561	6.99761	14.2291
XLOC_033627	39.5396	46.3828	25.1004	35.7738	39.2531	72.137	50.6654	68.6991	41.5656	16.2148	38.8756	44.1101
XLOC_033629	39.5396	35.8043	56.4759	27.4266	37.2904	31.56	63.5465	50.7776	64.2377	32.4296	45.8732	29.1696
XLOC_033636	31.8514	37.4318	43.0292	26.2341	33.3651	15.78	73.8513	61.7296	66.7568	60.2265	34.2106	60.4736
XLOC_033640	26.3598	36.618	35.8577	14.3095	10.7946	19.1614	20.6097	7.96512	27.7104	20.8476	22.5479	20.6322
XLOC_033641	2.19665	3.25494	3.58577	3.57738	1.96265	3.38142	1.71747	2.98692	11.3361	16.2148	13.2177	15.652
XLOC_033642	6.58994	10.5785	15.2395	4.76984	2.94398	1.12714	11.1636	12.9433	0	22.0058	27.9905	28.4582
XLOC_033643	17.5732	8.95108	16.136	3.57738	0.981327	12.3986	18.0335	17.9215	30.2295	12.7402	33.433	34.8612
XLOC_033645	29.6547	15.4609	23.3075	3.57738	10.7946	4.50856	15.4573	17.9215	13.8552	16.2148	6.2201	9.96035
XLOC_033656	7.68826	8.13734	6.2751	20.2718	28.4585	25.9242	26.6208	32.8561	21.4126	5.79101	13.9952	7.11454
XLOC_033679	15.3765	8.95108	15.2395	22.6568	13.7386	28.1785	5.15242	3.98256	5.03825	18.5312	13.2177	15.652
XLOC_033681	35.1463	56.1477	49.3043	60.8155	51.029	41.7042	38.6431	41.8169	46.6038	78.7577	66.0886	71.1454
XLOC_033689	36.2447	50.4515	44.8221	23.8492	20.6079	31.56	60.1115	56.7514	51.6421	17.373	16.3278	27.0352
XLOC_033691	16.4748	17.9022	10.7573	11.9246	18.6452	11.2714	36.9257	18.9171	11.3361	19.6894	6.2201	11.3833
XLOC_033715	5.49162	15.4609	7.17154	10.7322	25.5145	12.3986	6.01115	5.97384	12.5956	10.4238	9.33015	14.2291
XLOC_033719	27.4581	33.3631	21.5146	27.4266	15.7012	16.9071	24.0446	25.8866	17.6339	35.9042	42.7632	48.3789
XLOC_033727	13.1799	13.8335	16.136	27.4266	34.3464	23.67	14.5985	7.96512	11.3361	5.79101	21.7704	17.7863
XLOC_033728	24.1631	24.412	22.4111	15.502	29.4398	21.4157	9.4461	11.9477	17.6339	44.0116	42.7632	41.2643
XLOC_033729	31.8514	24.412	28.6862	28.6191	27.4772	38.3228	24.9034	50.7776	40.306	19.6894	9.33015	4.26872
XLOC_033747	3.29497	8.13734	2.68933	0	0	0	0	4.9782	0	0	0.777513	0
XLOC_033765	94.4558	196.924	231.282	129.978	185.471	158.927	299.699	231.984	338.822	116.978	237.141	327.98
XLOC_033770	75.7843	43.1279	45.7186	78.7024	64.7676	56.3571	66.1227	63.7209	37.7869	60.2265	68.4211	59.7621
XLOC_033771	43.9329	8.13734	25.1004	46.506	44.1597	54.1028	35.2082	24.891	15.1148	26.6386	38.0981	26.3238
XLOC_033792	172.437	149.727	157.774	79.8949	99.114	77.7727	60.1115	54.7602	56.6803	128.56	101.854	112.41
XLOC_033795	31.8514	21.1571	20.6182	51.2758	38.2718	32.6871	15.4573	16.9259	17.6339	31.2714	24.1029	22.7665
XLOC_033798	36.2447	17.9022	13.4466	20.2718	25.5145	38.3228	48.948	40.8212	30.2295	24.3222	23.3254	9.2489
XLOC_033799	12.0816	23.5983	20.6182	20.2718	12.7573	14.6528	60.9703	46.7951	34.0082	22.0058	20.9928	19.2093
XLOC_033802	15.3765	18.7159	10.7573	11.9246	5.88796	5.63571	33.4907	31.8605	23.9317	4.6328	5.44259	10.6718
XLOC_033841	5.49162	1.62747	1.79288	9.53969	0.981327	1.12714	0	0	0	3.4746	8.55264	2.13436
XLOC_033842	29.6547	21.1571	21.5146	44.1211	52.0103	33.8142	23.1859	27.8779	25.1913	19.6894	39.6531	26.3238
XLOC_033844	235.041	285.621	259.968	83.4723	146.218	86.7899	285.959	186.185	261.989	128.56	97.1891	118.101
XLOC_033847	3.29497	5.69614	1.79288	4.76984	16.6826	4.50856	4.29368	6.96948	16.3743	37.0624	10.1077	19.9207
XLOC_033852	29.6547	48.0103	36.7541	36.9663	26.4958	32.6871	79.0037	43.8081	41.5656	45.1698	44.3182	60.4736
XLOC_033860	77.9809	122.06	112.055	78.7024	96.17	58.6113	191.498	122.464	171.301	59.0683	90.1915	169.326
XLOC_033861	9.88491	17.0884	8.06798	15.502	9.81327	11.2714	33.4907	44.8038	30.2295	26.6386	39.6531	32.7269
XLOC_033895	5.49162	3.25494	0.896442	8.34723	15.7012	11.2714	6.01115	1.99128	5.03825	10.4238	12.4402	17.0749
XLOC_033897	86.7675	67.5399	75.3012	93.012	90.2821	110.46	85.8736	82.6381	81.8716	199.211	92.524	96.0463
XLOC_033902	680.96	482.544	472.425	325.542	304.211	344.905	444.825	469.942	421.953	211.951	216.149	219.128
XLOC_033905	42.8346	42.3142	31.3755	91.8195	106.965	111.587	61.829	67.7035	78.0929	56.7519	85.5264	57.6278
XLOC_033920	16.4748	13.0197	6.2751	15.502	4.90664	10.1443	6.01115	5.97384	7.55738	9.26561	8.55264	14.9405
XLOC_033926	54.9162	36.618	19.7217	16.6945	16.6826	24.7971	6.86989	13.939	10.0765	35.9042	20.2153	19.9207
XLOC_033928	99.9474	76.491	122.813	129.978	95.1887	137.511	121.941	210.08	157.445	70.6503	84.7489	82.5286
XLOC_033931	8.78659	11.3923	3.58577	0	0	0	2.57621	0	0	0	0	0
XLOC_033932	25.2614	19.5296	25.1004	5.96231	3.92531	2.25428	5.15242	6.96948	1.25956	3.4746	1.55503	2.84582
XLOC_033934	0	0	0	0	0.981327	1.12714	0	0	0	9.26561	0	0.711454
XLOC_033935	121.914	105.785	87.8514	3.57738	11.7759	11.2714	24.9034	33.8517	20.153	6.94921	1.55503	0.711454
XLOC_033942	116.422	117.178	147.913	39.3512	31.4025	50.7213	89.3086	74.673	56.6803	50.9608	21.7704	24.1894
XLOC_033946	49.4245	40.6867	44.8221	28.6191	21.5892	42.8314	90.1673	92.5945	76.8333	10.4238	15.5503	17.0749
XLOC_033950	19.7698	52.8927	48.4079	47.6984	67.7116	52.9756	82.4387	69.6948	94.4672	106.555	81.6388	113.121
XLOC_033956	170.24	173.325	167.635	88.2421	86.3568	80.027	285.959	237.958	227.981	88.0233	116.627	126.639
XLOC_033974	43.9329	45.5691	47.5114	54.8532	47.1037	71.0099	54.1004	50.7776	71.7951	67.1757	102.632	81.8172
XLOC_034002	17.5732	21.1571	29.5826	4.76984	1.96265	1.12714	76.4275	56.7514	47.8634	34.746	18.6603	12.8062
XLOC_034025	35.1463	38.2455	41.2364	17.8869	4.90664	14.6528	25.7621	35.843	31.4891	20.8476	31.1005	25.6123
XLOC_034028	14.2782	13.0197	15.2395	1.19246	3.92531	4.50856	14.5985	3.98256	12.5956	13.8984	9.33015	4.26872
XLOC_034050	15.3765	19.5296	9.86087	8.34723	10.7946	11.2714	3.43495	2.98692	2.51913	6.94921	17.8828	9.96035
XLOC_034113	249.319	214.826	189.149	146.673	146.218	142.02	246.457	285.749	235.538	343.986	189.713	191.381
XLOC_034116	93.3575	87.0696	77.9905	35.7738	50.0477	42.8314	71.2751	88.6119	64.2377	15.0566	27.9905	27.0352
XLOC_034139	18.6715	16.2747	32.2719	5.96231	17.6639	7.88999	46.3718	33.8517	22.6721	30.1132	28.768	32.7269
XLOC_034146	20.8681	41.5004	66.3367	28.6191	35.3278	19.1614	59.2528	43.8081	54.1612	45.1698	31.878	45.533
XLOC_034147	102.144	83.0009	77.0941	147.865	137.386	139.765	87.5911	123.459	85.6503	114.662	87.8589	78.9714
XLOC_034160	487.656	388.965	300.308	82.2798	85.3755	108.206	303.134	324.578	258.21	70.6503	87.8589	80.3943
XLOC_034163	12.0816	11.3923	12.5502	2.38492	0.981327	3.38142	7.72863	2.98692	5.03825	1.1582	0.777513	2.84582
XLOC_034167	46.1296	61.8438	50.2008	10.7322	26.4958	18.0343	42.9368	57.7471	42.8251	33.5878	31.878	12.0947
XLOC_034171	19.7698	34.9906	31.3755	25.0417	13.7386	39.4499	55.8179	49.782	27.7104	4.6328	11.6627	11.3833
XLOC_034172	9.88491	16.2747	13.4466	21.4643	15.7012	11.2714	25.7621	43.8081	36.5273	18.5312	13.2177	17.0749
XLOC_034179	0	1.62747	8.06798	0	0	1.12714	16.316	9.95639	27.7104	0	0	0
XLOC_034182	13.1799	8.95108	12.5502	7.15477	10.7946	9.01713	12.0223	7.96512	20.153	19.6894	25.6579	27.0352
XLOC_034277	21.9665	19.5296	17.9288	7.15477	8.83194	6.76285	30.0558	37.8343	23.9317	18.5312	6.2201	4.26872
XLOC_034280	4.39329	5.69614	4.48221	14.3095	5.88796	11.2714	12.0223	7.96512	27.7104	2.3164	6.2201	2.13436
XLOC_034281	58.2111	33.3631	37.6506	15.502	21.5892	21.4157	70.4164	65.7122	50.3825	13.8984	24.1029	22.7665
XLOC_034284	17.5732	21.9708	25.9968	4.76984	16.6826	2.25428	37.7844	13.939	32.7486	17.373	9.33015	19.9207
XLOC_034294	65.8994	52.8927	38.547	62.008	66.7302	105.951	43.7956	40.8212	49.1229	59.0683	85.5264	79.6828
XLOC_034316	25.2614	17.0884	13.4466	17.8869	15.7012	12.3986	30.9145	59.7384	46.6038	37.0624	22.5479	22.7665
XLOC_034318	18.6715	4.06867	21.5146	0	0	0	0	0	0	0	0	0
XLOC_034319	47.2279	28.4807	20.6182	0	0	0	0	0	1.25956	0	0	0
XLOC_034320	26.3598	17.0884	19.7217	0	0	0	0.858736	0	2.51913	3.4746	1.55503	0.711454
